index,timestamp,metric_value,checks
221045,608.0,3079.508724,1.0
221059,608.0,1427.13401,1.0
221073,608.0,3266.435808,1.0
221087,608.0,1427.314591,1.0
221101,609.0,1387.572966,1.0
221115,609.0,1430.45873,1.0
221129,609.0,1374.005137,1.0
221145,609.0,1323.049822,1.0
221159,609.0,1467.722223,1.0
221173,609.0,3244.388658,1.0
221187,609.0,3022.245487,1.0
221201,609.0,3075.261925,1.0
221215,609.0,1335.040733,1.0
221229,609.0,3155.946114,1.0
221243,609.0,3309.52211,1.0
221257,609.0,2997.237664,1.0
221271,609.0,3058.003147,1.0
221285,609.0,3066.410864,1.0
221299,609.0,1538.855262,1.0
221313,609.0,1422.382446,1.0
221327,609.0,3160.23251,1.0
221341,609.0,3050.392044,1.0
221355,609.0,3091.761226,1.0
221369,609.0,1430.13017,1.0
221383,609.0,1525.252943,1.0
221397,609.0,3239.174414,1.0
221411,609.0,1490.947649,1.0
221425,609.0,1592.863976,1.0
221439,609.0,3183.903353,1.0
221453,609.0,1458.744439,1.0
221467,610.0,1472.667095,1.0
221481,610.0,1517.870959,1.0
221495,610.0,1469.580499,1.0
221509,610.0,2981.433944,1.0
221525,610.0,3253.63883,1.0
221539,610.0,3147.485738,1.0
221553,610.0,3204.722646,1.0
221567,610.0,3040.706584,1.0
221581,610.0,3331.770852,1.0
221595,610.0,3229.007907,1.0
221609,610.0,1398.634731,1.0
221623,610.0,1406.568897,1.0
221637,610.0,3173.406961,1.0
221651,610.0,1419.018586,1.0
221665,610.0,1391.381119,1.0
221679,610.0,1465.312697,1.0
221693,610.0,1460.024533,1.0
221707,610.0,2970.110334,1.0
221721,610.0,1389.626878,1.0
221735,610.0,3293.978096,1.0
221749,610.0,3005.8936,1.0
221763,610.0,1495.545586,1.0
221777,610.0,3334.600469,1.0
221791,610.0,1418.88462,1.0
221805,610.0,3065.724907,1.0
221819,610.0,3133.866401,1.0
221833,610.0,1498.88475,1.0
221847,611.0,3009.810086,1.0
221861,611.0,2976.552942,1.0
221875,611.0,1420.800729,1.0
221891,611.0,1589.786332,1.0
221905,611.0,2932.841928,1.0
221919,611.0,3094.361751,1.0
221933,611.0,1395.144811,1.0
221947,611.0,1501.611052,1.0
221961,611.0,1433.875121,1.0
221975,611.0,1479.365155,1.0
221989,611.0,1401.833412,1.0
222003,611.0,1422.371671,1.0
222017,611.0,1429.508386,1.0
222031,611.0,2974.221994,1.0
222045,611.0,3069.834629,1.0
222059,611.0,3223.387725,1.0
222073,611.0,1429.928786,1.0
222087,611.0,1418.760231,1.0
222101,611.0,3088.897252,1.0
222115,611.0,3135.64139,1.0
222129,611.0,1415.138402,1.0
222143,611.0,3293.656033,1.0
222157,611.0,1376.245057,1.0
222171,611.0,1413.362326,1.0
222185,611.0,1434.602623,1.0
222199,611.0,3177.895364,1.0
222213,611.0,3323.470594,1.0
222227,611.0,1367.855399,1.0
222241,612.0,1415.322938,1.0
222257,612.0,1404.407198,1.0
222271,612.0,3285.248526,1.0
222285,612.0,3240.845465,1.0
222299,612.0,3000.059321,1.0
222313,612.0,3048.572893,1.0
222327,612.0,1369.922551,1.0
222341,612.0,1454.949199,1.0
222355,612.0,3116.946762,1.0
222369,612.0,3174.206565,1.0
222383,612.0,3254.742296,1.0
222397,612.0,3150.051828,1.0
222411,612.0,3178.458652,1.0
222425,612.0,1518.278667,1.0
222439,612.0,1525.418999,1.0
222453,612.0,3019.0016,1.0
222467,612.0,1551.030277,1.0
222481,612.0,3269.488735,1.0
222495,612.0,1521.88488,1.0
222509,612.0,3276.194363,1.0
222523,612.0,3241.860731,1.0
222537,612.0,3282.567211,1.0
222551,612.0,1538.572888,1.0
222565,612.0,1604.305143,1.0
222579,613.0,3182.463981,1.0
222593,613.0,1551.512365,1.0
222607,613.0,1581.307002,1.0
222623,613.0,2962.422321,1.0
222637,613.0,1581.736351,1.0
222651,613.0,3182.738887,1.0
222665,613.0,1511.584956,1.0
222679,613.0,1537.509233,1.0
222693,613.0,3117.016089,1.0
222707,613.0,1654.349482,1.0
222721,613.0,3133.206448,1.0
222735,613.0,1559.127671,1.0
222749,613.0,2899.883254,1.0
222763,613.0,3254.397668,1.0
222777,613.0,3180.705223,1.0
222791,613.0,3272.960687,1.0
222805,613.0,1508.575284,1.0
222819,613.0,1612.292425,1.0
222833,613.0,3150.285339,1.0
222847,613.0,1488.895437,1.0
222861,613.0,2976.714498,1.0
222875,613.0,3042.062269,1.0
222889,613.0,1542.483484,1.0
222903,613.0,3116.068229,1.0
222917,613.0,1514.198626,1.0
222931,613.0,3325.850487,1.0
222945,614.0,1557.36918,1.0
222959,614.0,3275.598833,1.0
222973,614.0,3051.313638,1.0
222987,614.0,1444.551383,1.0
223001,614.0,1368.405203,1.0
223015,614.0,1403.626815,1.0
223029,614.0,1431.638708,1.0
223045,614.0,3328.352496,1.0
223059,614.0,1398.736328,1.0
223073,614.0,3252.903018,1.0
223087,614.0,1492.621686,1.0
223101,614.0,1395.661076,1.0
223115,614.0,1477.929097,1.0
223129,614.0,3349.562991,1.0
223143,614.0,2936.334773,1.0
223157,614.0,3120.846471,1.0
223171,614.0,1332.192686,1.0
223185,614.0,2982.750429,1.0
223199,614.0,1455.270936,1.0
223213,614.0,1433.522016,1.0
223227,614.0,3051.080012,1.0
223241,614.0,1412.350646,1.0
223255,614.0,1414.105421,1.0
223269,614.0,1520.687458,1.0
223283,614.0,1444.708395,1.0
223297,614.0,3129.601061,1.0
223311,614.0,1406.162317,1.0
223325,615.0,3306.149984,1.0
223339,615.0,1357.191616,1.0
223353,615.0,3193.779949,1.0
223369,615.0,2972.740981,1.0
223383,615.0,3053.368808,1.0
223397,615.0,1423.834011,1.0
223411,615.0,3392.69577,1.0
223425,615.0,3156.802865,1.0
223439,615.0,1360.504745,1.0
223453,615.0,1301.786284,1.0
223467,615.0,1442.844818,1.0
223481,615.0,1398.092579,1.0
223495,615.0,3253.315304,1.0
223509,615.0,1410.266997,1.0
223523,615.0,3143.133107,1.0
223537,615.0,3063.164351,1.0
223551,615.0,3217.094291,1.0
223565,615.0,1475.449282,1.0
223579,615.0,1415.936909,1.0
223593,615.0,1376.258164,1.0
223607,615.0,3256.95743,1.0
223621,615.0,1500.195146,1.0
223635,616.0,3469.614411,1.0
223649,616.0,3315.743033,1.0
223663,616.0,3327.891043,1.0
223677,616.0,3247.665239,1.0
223691,616.0,3269.777665,1.0
223707,616.0,1523.91219,1.0
223721,616.0,3219.373083,1.0
223735,616.0,3418.217633,1.0
223749,616.0,1467.740112,1.0
223763,616.0,3086.482237,1.0
223777,616.0,1457.559912,1.0
223791,616.0,1394.180976,1.0
223805,616.0,1548.956016,1.0
223819,616.0,1504.131995,1.0
223833,616.0,1509.352241,1.0
223847,616.0,1511.434722,1.0
223861,616.0,3116.592592,1.0
223875,616.0,1530.698501,1.0
223889,616.0,3282.469623,1.0
223903,616.0,3214.97179,1.0
223917,616.0,3434.206229,1.0
223931,616.0,3329.208648,1.0
223945,616.0,3302.909171,1.0
223959,616.0,1496.717004,1.0
223973,616.0,3471.355034,1.0
223987,616.0,1508.146972,1.0
224001,616.0,3327.115165,1.0
224015,616.0,3525.147941,1.0
224029,617.0,3338.841793,1.0
224043,617.0,1732.99804,1.0
